6/14/2010,106.604,107.183,105.524,105.63,214806824
6/11/2010,104.353,105.858,104.285,105.79,222001899
6/10/2010,104.036,105.405,102.28,105.28,329575978
6/9/2010,103.438,104.441,101.856,102.29,277875363
6/8/2010,101.827,103.043,100.94,102.84,370924697
6/7/2010,103.399,103.795,101.673,101.75,274335272
6/4/2010,104.756,105.451,102.683,103.03,413133685
6/3/2010,106.732,107.128,105.7,106.79,234936904
6/2/2010,104.25,106.43,103.7,106.42,249070545
6/1/2010,104.511,106.054,103.566,103.72,288117988
5/28/2010,106.715,106.792,104.988,105.49,308891713
5/27/2010,105.316,106.869,104.92,106.83,311938749
5/26/2010,104.634,105.588,103.061,103.37,362575383
5/25/2010,101.386,104.048,100.682,104,411069141
5/24/2010,104.671,105.51,103.794,103.89,279744300
5/21/2010,102.154,105.5,101.623,105.24,519329386
5/20/2010,105.505,105.997,103.662,103.73,549900549
5/19/2010,107.81,108.774,106.45,107.8,409243452
5/18/2010,110.812,111.14,108.063,108.42,373792513
5/17/2010,110.151,110.46,107.807,109.91,337713130
5/14/2010,111.036,111.239,108.866,109.85,358311729
5/13/2010,112.98,113.51,111.784,111.88,243065297
5/12/2010,112.171,113.454,111.978,113.29,244258574
5/11/2010,110.987,113.196,110.833,111.72,329542985
5/10/2010,111.702,112.513,110.834,112.04,410727411
5/7/2010,108.651,109.741,105.536,107.32,660965263
5/6/2010,112.142,112.856,101.281,108.94,671125889
5/5/2010,112.429,113.625,111.86,112.68,341060074
5/4/2010,114.787,114.806,112.771,113.35,373610335
5/3/2010,115.144,116.398,114.971,116.08,189470277
4/30/2010,116.597,116.722,114.571,114.6,279919781
4/29/2010,115.847,116.821,115.818,116.58,200889059
4/28/2010,114.832,115.439,114.079,115.15,311719271
4/27/2010,116.373,117.039,114.058,114.28,368931562
4/26/2010,117.532,117.793,116.934,117.05,148727410
4/23/2010,116.651,117.538,116.352,117.49,183855964
4/22/2010,115.563,116.875,114.897,116.73,119599961
4/21/2010,116.66,116.93,115.734,116.38,200004576
4/20/2010,116.281,116.686,115.616,116.59,163510961
4/19/2010,114.788,115.676,114.268,115.56,225963360
4/16/2010,116.577,116.992,114.542,115.13,380262837
4/15/2010,116.701,117.26,116.662,116.99,149930675
4/14/2010,116.003,116.89,115.819,116.89,167554065
4/13/2010,115.377,115.783,114.779,115.58,129641586
4/12/2010,115.461,115.799,115.326,115.5,114327337
4/9/2010,114.799,115.358,114.587,115.31,137897208
